hour,battery,curtailment,demand
62,4412.856314470398,0.0,2291.498656
63,1641.2788897266078,0.0,2291.498656
64,0.0,0.0,2291.498656
65,0.0,0.0,2291.498656
66,0.0,0.0,2291.498656
67,0.0,0.0,2291.498656
68,0.0,0.0,2291.498656
69,0.0,0.0,2291.498656
70,0.0,0.0,2291.498656
71,0.0,0.0,2291.498656
72,0.0,0.0,2291.498656
73,0.0,0.0,2291.498656
74,0.0,0.0,2291.498656
75,0.0,0.0,2291.498656
76,0.0,0.0,2291.498656
77,0.0,0.0,2291.498656
78,0.0,0.0,2291.498656
79,0.0,0.0,2291.498656
80,0.0,0.0,2291.498656
81,0.0,0.0,2291.498656
82,0.0,0.0,2291.498656
83,524.9490936492484,0.0,2291.498656
84,1410.3141043312921,0.0,2291.498656
85,1852.9966096723142,0.0,2291.498656
86,1487.3023661297307,0.0,2291.498656
87,293.98430825393257,0.0,2291.498656
88,0.0,0.0,2291.498656
89,0.0,0.0,2291.498656
90,0.0,0.0,2291.498656
91,0.0,0.0,2291.498656
92,0.0,0.0,2291.498656
93,0.0,0.0,2291.498656
94,0.0,0.0,2291.498656
95,0.0,0.0,2291.498656
96,0.0,0.0,2291.498656
97,0.0,0.0,2291.498656
98,0.0,0.0,2291.498656
99,0.0,0.0,2291.498656
100,0.0,0.0,2291.498656
101,0.0,0.0,2291.498656
102,0.0,0.0,2291.498656
103,0.0,0.0,2291.498656
104,0.0,0.0,2291.498656
105,0.0,0.0,2291.498656
106,5.278326509787803,0.0,2291.498656
107,890.6433371918315,0.0,2291.498656
108,1217.8434498351955,0.0,2291.498656
109,1602.7847588273885,0.0,2291.498656
110,1371.8199734320729,0.0,2291.498656
111,197.74898100588416,0.0,2291.498656
112,0.0,0.0,2291.498656
113,0.0,0.0,2291.498656
114,0.0,0.0,2291.498656
115,0.0,0.0,2291.498656
116,0.0,0.0,2291.498656
117,0.0,0.0,2291.498656
118,0.0,0.0,2291.498656
119,0.0,0.0,2291.498656
120,0.0,0.0,2291.498656
121,0.0,0.0,2291.498656
122,0.0,0.0,2291.498656
123,0.0,0.0,2291.498656
124,0.0,0.0,2291.498656
125,0.0,0.0,2291.498656
126,0.0,0.0,2291.498656
127,0.0,0.0,2291.498656
128,0.0,0.0,2291.498656
129,0.0,0.0,2291.498656
130,0.0,0.0,2291.498656
131,486.45496275002915,0.0,2291.498656
132,1371.8199734320729,0.0,2291.498656
133,2276.432049563726,0.0,2291.498656
134,1756.761282424266,0.0,2291.498656
135,178.50191555627453,0.0,2291.498656
136,0.0,0.0,2291.498656
137,0.0,0.0,2291.498656
138,0.0,0.0,2291.498656
139,0.0,0.0,2291.498656
140,0.0,0.0,2291.498656
141,0.0,0.0,2291.498656
142,0.0,0.0,2291.498656
143,0.0,0.0,2291.498656
144,0.0,0.0,2291.498656
145,0.0,0.0,2291.498656
146,0.0,0.0,2291.498656
147,0.0,0.0,2291.498656
148,0.0,0.0,2291.498656
149,0.0,0.0,2291.498656
150,0.0,0.0,2291.498656
151,0.0,0.0,2291.498656
152,0.0,0.0,2291.498656
153,0.0,0.0,2291.498656
154,0.0,0.0,2291.498656
155,544.1961590988578,0.0,2291.498656
156,2353.4203113621647,0.0,2291.498656
157,3777.7031546332782,0.0,2291.498656
158,3662.2207619356213,0.0,2291.498656
159,1410.3141043312921,0.0,2291.498656
160,0.0,0.0,2291.498656
161,0.0,0.0,2291.498656
162,0.0,0.0,2291.498656
163,0.0,0.0,2291.498656
164,0.0,0.0,2291.498656
165,0.0,0.0,2291.498656
166,0.0,0.0,2291.498656
167,0.0,0.0,2291.498656
168,0.0,0.0,2291.498656
169,0.0,0.0,2291.498656
170,0.0,0.0,2291.498656
171,0.0,0.0,2291.498656
172,0.0,0.0,2291.498656
173,0.0,0.0,2291.498656
174,0.0,0.0,2291.498656
175,0.0,0.0,2291.498656
176,0.0,0.0,2291.498656
177,0.0,0.0,2291.498656
178,0.0,1410.3141043312921,2291.498656
179,0.0,4316.620987222349,2291.498656
180,6010.362746787998,0.0,2291.498656
181,3775.653896101332,2465.6736360819814,2291.498656
182,5028.762408857905,0.0,2291.498656
183,2334.173245912555,0.0,2291.498656
184,0.0,0.0,2291.498656
185,0.0,0.0,2291.498656
186,0.0,0.0,2291.498656
187,0.0,0.0,2291.498656
188,0.0,0.0,2291.498656
189,0.0,0.0,2291.498656
190,0.0,0.0,2291.498656
191,0.0,0.0,2291.498656
192,0.0,0.0,2291.498656
193,0.0,0.0,2291.498656
194,0.0,0.0,2291.498656
195,0.0,0.0,2291.498656
196,0.0,0.0,2291.498656
197,0.0,0.0,2291.498656
198,0.0,0.0,2291.498656
199,0.0,0.0,2291.498656
200,0.0,0.0,2291.498656
201,0.0,0.0,2291.498656
202,775.1609444941737,0.0,2291.498656
203,1660.5259551762174,0.0,2291.498656
204,2276.432049563726,0.0,2291.498656
205,5702.409699594244,0.0,2291.498656
206,4239.63272542391,0.0,2291.498656
207,775.1609444941737,0.0,2291.498656
208,0.0,0.0,2291.498656
209,0.0,0.0,2291.498656
210,0.0,0.0,2291.498656
211,0.0,0.0,2291.498656
212,0.0,0.0,2291.498656
213,0.0,0.0,2291.498656
214,0.0,0.0,2291.498656
215,0.0,0.0,2291.498656
216,0.0,0.0,2291.498656
217,0.0,0.0,2291.498656
218,0.0,0.0,2291.498656
219,0.0,0.0,2291.498656
220,0.0,0.0,2291.498656
221,0.0,0.0,2291.498656
222,0.0,0.0,2291.498656
223,0.0,0.0,2291.498656
224,0.0,0.0,2291.498656
225,0.0,0.0,2291.498656
226,0.0,0.0,2291.498656
227,0.0,0.0,2291.498656
228,640.431486346906,0.0,2291.498656
229,3315.773583842647,0.0,2291.498656
230,4586.079903516884,0.0,2291.498656
231,2160.9496568660684,0.0,2291.498656
232,0.0,0.0,2291.498656
233,0.0,0.0,2291.498656
234,0.0,0.0,2291.498656
235,0.0,0.0,2291.498656
236,0.0,0.0,2291.498656
237,0.0,0.0,2291.498656
238,0.0,0.0,2291.498656
239,0.0,0.0,2291.498656
240,0.0,0.0,2291.498656
241,0.0,0.0,2291.498656
242,0.0,0.0,2291.498656
243,0.0,0.0,2291.498656
244,0.0,0.0,2291.498656
245,0.0,0.0,2291.498656
246,0.0,0.0,2291.498656
247,0.0,0.0,2291.498656
248,0.0,0.0,2291.498656
249,0.0,0.0,2291.498656
250,0.0,544.1961590988578,2291.498656
251,1075.7864066461939,1989.7753263515278,2291.498656
252,4663.0681653153215,0.0,2291.498656
253,5067.256539757125,0.0,2291.498656
254,4278.12685632313,0.0,2291.498656
255,2064.7143296180197,0.0,2291.498656
256,0.0,0.0,2291.498656
257,0.0,0.0,2291.498656
258,0.0,0.0,2291.498656
259,0.0,0.0,2291.498656
260,0.0,0.0,2291.498656
261,0.0,0.0,2291.498656
262,0.0,0.0,2291.498656
263,0.0,0.0,2291.498656
264,0.0,0.0,2291.498656
265,0.0,0.0,2291.498656
266,0.0,0.0,2291.498656
267,0.0,0.0,2291.498656
268,0.0,0.0,2291.498656
269,0.0,0.0,2291.498656
270,0.0,0.0,2291.498656
271,0.0,0.0,2291.498656
272,0.0,0.0,2291.498656
273,0.0,0.0,2291.498656
274,0.0,0.0,2291.498656
275,0.0,0.0,2291.498656
276,313.2313737035422,0.0,2291.498656
277,255.4901773547133,0.0,2291.498656
278,120.76071920744562,0.0,2291.498656
279,0.0,0.0,2291.498656
280,0.0,0.0,2291.498656
281,0.0,0.0,2291.498656
282,0.0,0.0,2291.498656
283,0.0,0.0,2291.498656
284,0.0,0.0,2291.498656
285,0.0,0.0,2291.498656
286,0.0,0.0,2291.498656
287,0.0,0.0,2291.498656
288,0.0,0.0,2291.498656
289,0.0,0.0,2291.498656
290,0.0,0.0,2291.498656
291,0.0,0.0,2291.498656
292,0.0,0.0,2291.498656
293,0.0,0.0,2291.498656
294,0.0,0.0,2291.498656
295,0.0,0.0,2291.498656
296,0.0,0.0,2291.498656
297,0.0,0.0,2291.498656
298,0.0,159.2548501066649,2291.498656
299,1229.7629302430726,1970.5282609019166,2291.498656
300,5298.221325152441,0.0,2291.498656
301,5201.985997904392,0.0,2291.498656
302,3854.691416431717,0.0,2291.498656
303,1564.2906279281692,0.0,2291.498656
304,0.0,0.0,2291.498656
305,0.0,0.0,2291.498656
306,0.0,0.0,2291.498656
307,0.0,0.0,2291.498656
308,0.0,0.0,2291.498656
309,0.0,0.0,2291.498656
310,0.0,0.0,2291.498656
311,0.0,0.0,2291.498656
312,0.0,0.0,2291.498656
313,0.0,0.0,2291.498656
314,0.0,0.0,2291.498656
315,0.0,0.0,2291.498656
316,0.0,0.0,2291.498656
317,0.0,0.0,2291.498656
318,0.0,0.0,2291.498656
319,0.0,0.0,2291.498656
320,0.0,0.0,2291.498656
321,0.0,0.0,2291.498656
322,390.21963550198075,0.0,2291.498656
323,2122.455525966849,0.0,2291.498656
324,2103.208460517239,0.0,2291.498656
325,1391.0670388816825,0.0,2291.498656
326,1371.8199734320729,0.0,2291.498656
327,698.1726826957351,0.0,2291.498656
328,0.0,0.0,2291.498656
329,0.0,0.0,2291.498656
330,0.0,0.0,2291.498656
331,0.0,0.0,2291.498656
332,0.0,0.0,2291.498656
333,0.0,0.0,2291.498656
334,0.0,0.0,2291.498656
335,0.0,0.0,2291.498656
336,0.0,0.0,2291.498656
337,0.0,0.0,2291.498656
338,0.0,0.0,2291.498656
339,0.0,0.0,2291.498656
340,0.0,0.0,2291.498656
341,0.0,0.0,2291.498656
342,0.0,0.0,2291.498656
343,0.0,0.0,2291.498656
344,0.0,0.0,2291.498656
345,0.0,0.0,2291.498656
346,0.0,0.0,2291.498656
347,0.0,0.0,2291.498656
348,0.0,0.0,2291.498656
349,0.0,0.0,2291.498656
350,5.278326509787803,0.0,2291.498656
351,0.0,0.0,2291.498656
352,0.0,0.0,2291.498656
353,0.0,0.0,2291.498656
354,0.0,0.0,2291.498656
355,0.0,0.0,2291.498656
356,0.0,0.0,2291.498656
357,0.0,0.0,2291.498656
358,0.0,0.0,2291.498656
359,0.0,0.0,2291.498656
360,0.0,0.0,2291.498656
361,0.0,0.0,2291.498656
362,0.0,0.0,2291.498656
363,0.0,0.0,2291.498656
364,0.0,0.0,2291.498656
365,0.0,0.0,2291.498656
366,0.0,0.0,2291.498656
367,0.0,0.0,2291.498656
368,0.0,0.0,2291.498656
369,0.0,0.0,2291.498656
370,0.0,0.0,2291.498656
371,736.6668135949544,0.0,2291.498656
372,2911.5852094008446,0.0,2291.498656
373,3469.750107439524,0.0,2291.498656
374,2776.8557512535767,0.0,2291.498656
375,1179.3493189359763,0.0,2291.498656
376,0.0,0.0,2291.498656
377,0.0,0.0,2291.498656
378,0.0,0.0,2291.498656
379,0.0,0.0,2291.498656
380,0.0,0.0,2291.498656
381,0.0,0.0,2291.498656
382,0.0,0.0,2291.498656
383,0.0,0.0,2291.498656
384,0.0,0.0,2291.498656
385,0.0,0.0,2291.498656
386,0.0,0.0,2291.498656
387,0.0,0.0,2291.498656
388,0.0,0.0,2291.498656
389,0.0,0.0,2291.498656
390,0.0,0.0,2291.498656
391,0.0,0.0,2291.498656
392,0.0,0.0,2291.498656
393,0.0,0.0,2291.498656
394,409.4667009515904,0.0,2291.498656
395,2430.4085731606037,0.0,2291.498656
396,3912.432612780546,0.0,2291.498656
397,4297.373921772739,0.0,2291.498656
398,3585.232500137182,0.0,2291.498656
399,1795.2554133234853,0.0,2291.498656
400,0.0,0.0,2291.498656
401,0.0,0.0,2291.498656
402,0.0,0.0,2291.498656
403,0.0,0.0,2291.498656
404,0.0,0.0,2291.498656
405,0.0,0.0,2291.498656
406,0.0,0.0,2291.498656
407,0.0,0.0,2291.498656
408,0.0,0.0,2291.498656
409,0.0,0.0,2291.498656
410,0.0,0.0,2291.498656
411,0.0,0.0,2291.498656
412,0.0,0.0,2291.498656
413,0.0,0.0,2291.498656
414,0.0,0.0,2291.498656
415,0.0,0.0,2291.498656
416,0.0,0.0,2291.498656
417,0.0,0.0,2291.498656
418,0.0,370.9725700523711,2291.498656
419,0.0,3277.2794529434277,2291.498656
420,1331.2765840009063,5121.768668128115,2291.498656
421,7453.892655508722,0.0,2291.498656
422,5971.868615888778,0.0,2291.498656
423,2391.914442261384,0.0,2291.498656
424,0.0,0.0,2291.498656
425,0.0,0.0,2291.498656
426,0.0,0.0,2291.498656
427,0.0,0.0,2291.498656
428,0.0,0.0,2291.498656
429,0.0,0.0,2291.498656
430,0.0,0.0,2291.498656
431,0.0,0.0,2291.498656
432,0.0,0.0,2291.498656
433,0.0,0.0,2291.498656
434,0.0,0.0,2291.498656
435,0.0,0.0,2291.498656
436,0.0,0.0,2291.498656
437,0.0,0.0,2291.498656
438,0.0,0.0,2291.498656
439,0.0,0.0,2291.498656
440,0.0,0.0,2291.498656
441,0.0,0.0,2291.498656
442,0.0,0.0,2291.498656
443,659.6785517965159,0.0,2291.498656
444,1314.078777083244,0.0,2291.498656
445,1506.5494315793403,0.0,2291.498656
446,871.3962717422219,0.0,2291.498656
447,0.0,0.0,2291.498656
448,0.0,0.0,2291.498656
449,0.0,0.0,2291.498656
450,0.0,0.0,2291.498656
451,0.0,0.0,2291.498656
452,0.0,0.0,2291.498656
453,0.0,0.0,2291.498656
454,0.0,0.0,2291.498656
455,0.0,0.0,2291.498656
456,0.0,0.0,2291.498656
457,0.0,0.0,2291.498656
458,0.0,0.0,2291.498656
459,0.0,0.0,2291.498656
460,0.0,0.0,2291.498656
461,0.0,0.0,2291.498656
462,0.0,0.0,2291.498656
463,0.0,0.0,2291.498656
464,0.0,0.0,2291.498656
465,0.0,0.0,2291.498656
466,775.1609444941737,0.0,2291.498656
467,1333.3258425328536,0.0,2291.498656
468,1929.9848714707523,0.0,2291.498656
469,1699.0200860754367,0.0,2291.498656
470,1506.5494315793403,0.0,2291.498656
471,909.8904026414411,0.0,2291.498656
472,0.0,0.0,2291.498656
473,0.0,0.0,2291.498656
474,0.0,0.0,2291.498656
475,0.0,0.0,2291.498656
476,0.0,0.0,2291.498656
477,0.0,0.0,2291.498656
478,0.0,0.0,2291.498656
479,0.0,0.0,2291.498656
480,0.0,0.0,2291.498656
481,0.0,0.0,2291.498656
482,0.0,0.0,2291.498656
483,0.0,0.0,2291.498656
484,0.0,0.0,2291.498656
485,0.0,0.0,2291.498656
486,0.0,0.0,2291.498656
487,0.0,0.0,2291.498656
488,0.0,0.0,2291.498656
489,0.0,0.0,2291.498656
490,0.0,0.0,2291.498656
491,351.7255046027615,0.0,2291.498656
492,0.0,0.0,2291.498656
493,0.0,0.0,2291.498656
494,0.0,0.0,2291.498656
495,0.0,0.0,2291.498656
496,0.0,0.0,2291.498656
497,0.0,0.0,2291.498656
498,0.0,0.0,2291.498656
499,0.0,0.0,2291.498656
500,0.0,0.0,2291.498656
501,0.0,0.0,2291.498656
502,0.0,0.0,2291.498656
503,0.0,0.0,2291.498656
504,0.0,0.0,2291.498656
505,0.0,0.0,2291.498656
506,0.0,0.0,2291.498656
507,0.0,0.0,2291.498656
508,0.0,0.0,2291.498656
509,0.0,0.0,2291.498656
510,0.0,0.0,2291.498656
511,0.0,0.0,2291.498656
512,0.0,0.0,2291.498656
513,0.0,0.0,2291.498656
514,0.0,1121.6081225871474,2291.498656
515,0.0,3835.4443509821076,2291.498656
516,5606.174372346195,0.0,2291.498656
517,5779.397961392682,0.0,2291.498656
518,4297.373921772739,0.0,2291.498656
519,1466.0060421481746,598.7082874698451,2291.498656
520,0.0,0.0,2291.498656
521,0.0,0.0,2291.498656
522,0.0,0.0,2291.498656
523,0.0,0.0,2291.498656
524,0.0,0.0,2291.498656
525,0.0,0.0,2291.498656
526,0.0,0.0,2291.498656
527,0.0,0.0,2291.498656
528,0.0,0.0,2291.498656
529,0.0,0.0,2291.498656
530,0.0,0.0,2291.498656
531,0.0,0.0,2291.498656
532,0.0,0.0,2291.498656
533,0.0,0.0,2291.498656
534,0.0,0.0,2291.498656
535,0.0,0.0,2291.498656
536,0.0,0.0,2291.498656
537,0.0,0.0,2291.498656
538,0.0,2719.114554904748,2291.498656
539,0.0,5606.174372346195,2291.498656
540,0.0,7550.1279827567705,2291.498656
541,7819.586899051306,0.0,2291.498656
542,4661.018906783374,2138.473523438619,2291.498656
543,4220.3856599743,0.0,2291.498656
544,447.96083185080965,0.0,2291.498656
545,0.0,0.0,2291.498656
546,0.0,0.0,2291.498656
547,0.0,0.0,2291.498656
548,0.0,0.0,2291.498656
549,0.0,0.0,2291.498656
550,0.0,0.0,2291.498656
551,0.0,0.0,2291.498656
552,0.0,0.0,2291.498656
553,0.0,0.0,2291.498656
554,0.0,0.0,2291.498656
555,0.0,0.0,2291.498656
556,0.0,0.0,2291.498656
557,0.0,0.0,2291.498656
558,0.0,0.0,2291.498656
559,0.0,0.0,2291.498656
560,0.0,0.0,2291.498656
561,0.0,0.0,2291.498656
562,0.0,1583.5376933777789,2291.498656
563,0.0,4547.585772617665,2291.498656
564,6780.245364772385,0.0,2291.498656
565,2139.6533328845094,5410.474649872262,2291.498656
566,5875.633288640731,0.0,2291.498656
567,2353.4203113621647,0.0,2291.498656
568,0.0,0.0,2291.498656
569,0.0,0.0,2291.498656
570,0.0,0.0,2291.498656
571,0.0,0.0,2291.498656
572,0.0,0.0,2291.498656
573,0.0,0.0,2291.498656
574,0.0,0.0,2291.498656
575,0.0,0.0,2291.498656
576,0.0,0.0,2291.498656
577,0.0,0.0,2291.498656
578,0.0,0.0,2291.498656
579,0.0,0.0,2291.498656
580,0.0,0.0,2291.498656
581,0.0,0.0,2291.498656
582,0.0,0.0,2291.498656
583,0.0,0.0,2291.498656
584,0.0,0.0,2291.498656
585,0.0,0.0,2291.498656
586,0.0,1391.0670388816825,2291.498656
587,0.0,3835.4443509821076,2291.498656
588,5471.444914198928,0.0,2291.498656
589,5548.433175997367,0.0,2291.498656
590,4759.30349256337,0.0,2291.498656
591,1369.7707149001258,310.00230572570126,2291.498656
592,0.0,0.0,2291.498656
593,0.0,0.0,2291.498656
594,0.0,0.0,2291.498656
595,0.0,0.0,2291.498656
596,0.0,0.0,2291.498656
597,0.0,0.0,2291.498656
598,0.0,0.0,2291.498656
599,0.0,0.0,2291.498656
600,0.0,0.0,2291.498656
601,0.0,0.0,2291.498656
602,0.0,0.0,2291.498656
603,0.0,0.0,2291.498656
604,0.0,0.0,2291.498656
605,0.0,0.0,2291.498656
606,0.0,0.0,2291.498656
607,0.0,0.0,2291.498656
608,0.0,0.0,2291.498656
609,0.0,0.0,2291.498656
610,0.0,0.0,2291.498656
611,0.0,0.0,2291.498656
612,63.01952285861671,0.0,2291.498656
613,0.0,0.0,2291.498656
614,0.0,0.0,2291.498656
615,0.0,0.0,2291.498656
616,0.0,0.0,2291.498656
617,0.0,0.0,2291.498656
618,0.0,0.0,2291.498656
619,0.0,0.0,2291.498656
620,0.0,0.0,2291.498656
621,0.0,0.0,2291.498656
622,0.0,0.0,2291.498656
623,0.0,0.0,2291.498656
624,0.0,0.0,2291.498656
625,0.0,0.0,2291.498656
626,0.0,0.0,2291.498656
627,0.0,0.0,2291.498656
628,0.0,0.0,2291.498656
629,0.0,0.0,2291.498656
630,0.0,0.0,2291.498656
631,0.0,0.0,2291.498656
632,0.0,0.0,2291.498656
633,0.0,0.0,2291.498656
634,1121.6081225871474,0.0,2291.498656
635,3065.5617329977217,0.0,2291.498656
636,2603.63216220709,0.0,2291.498656
637,2045.46726416841,0.0,2291.498656
638,1410.3141043312921,0.0,2291.498656
639,428.7137664012,0.0,2291.498656
640,0.0,0.0,2291.498656
641,0.0,0.0,2291.498656
642,0.0,0.0,2291.498656
643,0.0,0.0,2291.498656
644,0.0,0.0,2291.498656
645,0.0,0.0,2291.498656
646,0.0,0.0,2291.498656
647,0.0,0.0,2291.498656
648,0.0,0.0,2291.498656
649,0.0,0.0,2291.498656
650,0.0,0.0,2291.498656
651,0.0,0.0,2291.498656
652,0.0,0.0,2291.498656
653,0.0,0.0,2291.498656
654,0.0,0.0,2291.498656
655,0.0,0.0,2291.498656
656,0.0,0.0,2291.498656
657,0.0,0.0,2291.498656
658,0.0,3373.5147801914763,2291.498656
659,0.0,6010.362746787998,2291.498656
660,6607.021775725898,0.0,2291.498656
661,1408.264845799342,5391.2275844226515,2291.498656
662,5798.645026842292,0.0,2291.498656
663,3335.020649292257,0.0,2291.498656
664,0.0,0.0,2291.498656
665,0.0,0.0,2291.498656
666,0.0,0.0,2291.498656
667,0.0,0.0,2291.498656
668,0.0,0.0,2291.498656
669,0.0,0.0,2291.498656
670,0.0,0.0,2291.498656
671,0.0,0.0,2291.498656
672,0.0,0.0,2291.498656
673,0.0,0.0,2291.498656
674,0.0,0.0,2291.498656
675,0.0,0.0,2291.498656
676,0.0,0.0,2291.498656
677,0.0,0.0,2291.498656
678,0.0,0.0,2291.498656
679,0.0,0.0,2291.498656
680,0.0,0.0,2291.498656
681,0.0,0.0,2291.498656
682,0.0,0.0,2291.498656
683,159.2548501066649,0.0,2291.498656
684,486.45496275002915,0.0,2291.498656
685,871.3962717422219,0.0,2291.498656
686,370.9725700523711,0.0,2291.498656
687,0.0,0.0,2291.498656
688,0.0,0.0,2291.498656
689,0.0,0.0,2291.498656
690,0.0,0.0,2291.498656
691,0.0,0.0,2291.498656
692,0.0,0.0,2291.498656
693,0.0,0.0,2291.498656
694,0.0,0.0,2291.498656
695,0.0,0.0,2291.498656
696,0.0,0.0,2291.498656
697,0.0,0.0,2291.498656
698,0.0,0.0,2291.498656
699,0.0,0.0,2291.498656
700,0.0,0.0,2291.498656
701,0.0,0.0,2291.498656
702,0.0,0.0,2291.498656
703,0.0,0.0,2291.498656
704,0.0,0.0,2291.498656
705,0.0,0.0,2291.498656
706,0.0,2430.4085731606037,2291.498656
707,0.0,6010.362746787998,2291.498656
708,0.0,7704.104506353648,2291.498656
709,7973.563422648183,0.0,2291.498656
710,4006.618681496646,2773.626683275739,2291.498656
711,4297.373921772739,0.0,2291.498656
712,871.3962717422219,0.0,2291.498656
713,0.0,0.0,2291.498656
714,0.0,0.0,2291.498656
715,0.0,0.0,2291.498656
716,0.0,0.0,2291.498656
717,0.0,0.0,2291.498656
718,0.0,0.0,2291.498656
719,0.0,0.0,2291.498656
720,0.0,0.0,2291.498656
721,0.0,0.0,2291.498656
722,0.0,0.0,2291.498656
723,0.0,0.0,2291.498656
724,0.0,0.0,2291.498656
725,0.0,0.0,2291.498656
726,0.0,0.0,2291.498656
727,0.0,0.0,2291.498656
728,0.0,0.0,2291.498656
729,0.0,717.4197481453448,2291.498656
730,0.0,4566.832838067275,2291.498656
731,0.0,7569.375048206381,2291.498656
732,0.0,9494.081593167346,2291.498656
733,9821.28170581071,0.0,2291.498656
734,0.0,8666.45777883413,2291.498656
735,3412.4111313983312,2617.1986808392767,2291.498656
736,1872.2436751219238,0.0,2291.498656
737,0.0,256.8327526051444,2291.498656
738,0.0,0.0,2291.498656
739,0.0,256.8327526051444,2291.498656
740,0.0,0.0,2291.498656
741,0.0,256.8327526051444,2291.498656
742,0.0,0.0,2291.498656
743,0.0,256.8327526051444,2291.498656
744,0.0,0.0,2291.498656
745,0.0,256.8327526051444,2291.498656
746,0.0,0.0,2537.016369
747,0.0,0.0,2537.016369
748,0.0,0.0,2537.016369
749,0.0,0.0,2537.016369
750,0.0,844.5283653194301,2537.016369
751,0.0,0.0,2537.016369
752,0.0,0.0,2537.016369
753,0.0,900.9269864178284,2537.016369
754,0.0,3499.280822115131,2537.016369
755,0.0,5462.481497975314,2537.016369
756,6136.128788711652,0.0,2537.016369
757,377.3492370587508,4988.896933668516,2537.016369
758,4153.681047401858,0.0,2537.016369
759,2402.1980914873807,0.0,2537.016369
760,0.0,612.2210046736832,2537.016369
761,0.0,0.0,2537.016369
762,0.0,844.5283653194301,2537.016369
763,0.0,0.0,2537.016369
764,0.0,844.5283653194306,2537.016369
765,0.0,0.0,2537.016369
766,0.0,844.5283653194301,2537.016369
767,0.0,0.0,2537.016369
768,0.0,844.5283653194301,2537.016369
769,0.0,0.0,2537.016369
770,0.0,844.5283653194301,2537.016369
771,0.0,0.0,2537.016369
772,0.0,844.5283653194301,2537.016369
773,0.0,0.0,2537.016369
774,0.0,0.0,2537.016369
775,0.0,0.0,2537.016369
776,0.0,844.5283653194301,2537.016369
777,0.0,323.51502292953865,2537.016369
778,0.0,2517.6804841850385,2537.016369
779,0.0,4865.822469037415,2537.016369
780,0.0,6309.3523777581395,2537.016369
781,7098.482061192135,0.0,2537.016369
782,0.0,8118.576530021446,2537.016369
783,3456.836163963819,2717.7867556470533,2537.016369
784,2382.951026037771,0.0,2537.016369
785,0.0,863.7754307690402,2537.016369
786,0.0,0.0,2537.016369
787,0.0,844.5283653194301,2537.016369
788,0.0,0.0,2537.016369
789,0.0,0.0,2537.016369
790,0.0,0.0,2537.016369
791,0.0,0.0,2537.016369
792,0.0,0.0,2537.016369
793,0.0,844.5283653194301,2537.016369
794,0.0,0.0,2537.016369
795,0.0,844.5283653194301,2537.016369
796,0.0,0.0,2537.016369
797,0.0,844.5283653194301,2537.016369
798,0.0,0.0,2537.016369
799,0.0,0.0,2537.016369
800,0.0,0.0,2537.016369
801,0.0,0.0,2537.016369
802,477.49154652641573,0.0,2537.016369
803,1747.7978662006522,0.0,2537.016369
804,2344.4568951385518,0.0,2537.016369
805,1728.5508007510425,0.0,2537.016369
806,1497.5860153557269,0.0,2537.016369
807,1901.7743897975297,0.0,2537.016369
808,477.49154652641573,0.0,2537.016369
809,0.0,844.5283653194301,2537.016369
810,0.0,0.0,2537.016369
811,0.0,844.5283653194301,2537.016369
812,0.0,0.0,2537.016369
813,0.0,0.0,2537.016369
