demand,battery,curtailment
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,5150.12222422123
2291.498656,0.0,8114.170303461116
2291.498656,0.0,10077.3709793213
2291.498656,0.0,10385.324026515054
2291.498656,0.0,9230.500099538474
2291.498656,0.0,6381.934412996248
2291.498656,0.0,3552.6157919036295
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,5515.816467763814
2291.498656,0.0,8941.79411779433
2291.498656,0.0,10789.512400956857
2291.498656,0.0,10847.253597305686
2291.498656,0.0,9230.500099538474
2291.498656,0.0,6324.193216647419
2291.498656,0.0,3571.862857353239
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,5496.569402314204
2291.498656,0.0,8691.582266949406
2291.498656,0.0,10269.841633817396
2291.498656,0.0,10115.865110220519
2291.498656,0.0,8614.594005150968
2291.498656,0.0,5843.016580407178
2291.498656,0.0,3514.1216610044103
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3879.815904546994
2291.498656,0.0,4726.686784329819
2291.498656,0.0,5612.051795011862
2291.498656,0.0,6054.734300352884
2291.498656,0.0,5689.0400568103005
2291.498656,0.0,4495.721998934502
2291.498656,0.0,3437.1333992059717
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,4207.016017190357
2291.498656,0.0,5092.381027872401
2291.498656,0.0,5419.581140515766
2291.498656,0.0,5804.522449507958
2291.498656,0.0,5573.557664112643
2291.498656,0.0,4399.486671686454
2291.498656,0.0,3417.886333756362
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3802.8276427485553
2291.498656,0.0,4688.1926534305985
2291.498656,0.0,5573.557664112643
2291.498656,0.0,6478.169740244296
2291.498656,0.0,5958.498973104835
2291.498656,0.0,4380.239606236844
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3456.3804646555814
2291.498656,0.0,4745.933849779428
2291.498656,0.0,6555.158002042735
2291.498656,0.0,7979.440845313848
2291.498656,0.0,7863.958452616191
2291.498656,0.0,5612.051795011862
2291.498656,0.0,3552.6157919036295
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,5612.051795011862
2291.498656,0.0,8518.35867790292
2291.498656,0.0,10212.100437468567
2291.498656,0.0,10443.065222863883
2291.498656,0.0,9230.500099538474
2291.498656,0.0,6535.910936593125
2291.498656,0.0,3725.8393809501163
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,4976.8986351747435
2291.498656,0.0,5862.263645856787
2291.498656,0.0,6478.169740244296
2291.498656,0.0,9904.147390274813
2291.498656,0.0,8441.37041610448
2291.498656,0.0,4976.8986351747435
2291.498656,0.0,3494.8745955548006
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3533.36872645402
2291.498656,0.0,3995.2982972446516
2291.498656,0.0,4842.169177027476
2291.498656,0.0,7517.511274523216
2291.498656,0.0,8787.817594197453
2291.498656,0.0,6362.687347546638
2291.498656,0.0,3764.333511849336
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,4745.933849779428
2291.498656,0.0,7267.2994236782915
2291.498656,0.0,8864.805855995892
2291.498656,0.0,9268.994230437695
2291.498656,0.0,8479.864547003699
2291.498656,0.0,6266.45202029859
2291.498656,0.0,3783.580577298945
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3514.1216610044103
2291.498656,0.0,4072.28655904309
2291.498656,0.0,4514.969064384112
2291.498656,0.0,4457.227868035283
2291.498656,0.0,4322.498409888016
2291.498656,0.0,4053.0394935934805
2291.498656,0.0,3417.886333756362
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,4360.992540787234
2291.498656,0.0,7402.028881825559
2291.498656,0.0,9499.95901583301
2291.498656,0.0,9403.723688584962
2291.498656,0.0,8056.429107112286
2291.498656,0.0,5766.028318608739
2291.498656,0.0,3648.8511191516777
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,4591.957326182551
2291.498656,0.0,6324.193216647419
2291.498656,0.0,6304.946151197809
2291.498656,0.0,5592.804729562253
2291.498656,0.0,5573.557664112643
2291.498656,0.0,4899.910373376305
2291.498656,0.0,3571.862857353239
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3514.1216610044103
2291.498656,0.0,3783.580577298945
2291.498656,0.0,4072.28655904309
2291.498656,0.0,4091.5336244927
2291.498656,0.0,4207.016017190357
2291.498656,0.0,3841.3217736477745
2291.498656,0.0,3437.1333992059717
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3648.8511191516777
2291.498656,0.0,4938.404504275524
2291.498656,0.0,7113.322900081414
2291.498656,0.0,7671.487798120093
2291.498656,0.0,6978.5934419341465
2291.498656,0.0,5381.087009616546
2291.498656,0.0,3687.345250050897
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,4611.20439163216
2291.498656,0.0,6632.146263841174
2291.498656,0.0,8114.170303461116
2291.498656,0.0,8499.11161245331
2291.498656,0.0,7786.970190817752
2291.498656,0.0,5996.993104004056
2291.498656,0.0,3783.580577298945
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,4572.710260732941
2291.498656,0.0,7479.017143623998
2291.498656,0.0,10654.78294280959
2291.498656,0.0,11655.630346189291
2291.498656,0.0,10173.606306569347
2291.498656,0.0,6593.652132941954
2291.498656,0.0,3706.5923155005066
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3995.2982972446516
2291.498656,0.0,4861.416242477086
2291.498656,0.0,5515.816467763814
2291.498656,0.0,5708.28712225991
2291.498656,0.0,5073.133962422791
2291.498656,0.0,4168.521886291139
2291.498656,0.0,3475.627530105191
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3417.886333756362
2291.498656,0.0,4976.8986351747435
2291.498656,0.0,5535.063533213423
2291.498656,0.0,6131.722562151323
2291.498656,0.0,5900.757776756007
2291.498656,0.0,5708.28712225991
2291.498656,0.0,5111.628093322011
2291.498656,0.0,3802.8276427485553
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3417.886333756362
2291.498656,0.0,4053.0394935934805
2291.498656,0.0,4553.4631952833315
2291.498656,0.0,4168.521886291139
2291.498656,0.0,4033.792428143871
2291.498656,0.0,3937.5571008958227
2291.498656,0.0,3648.8511191516777
2291.498656,0.0,3398.6392683067525
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3475.627530105191
2291.498656,0.0,5323.345813267717
2291.498656,0.0,8037.182041662678
2291.498656,0.0,9807.912063026764
2291.498656,0.0,9981.135652073252
2291.498656,0.0,8499.11161245331
2291.498656,0.0,6266.45202029859
2291.498656,0.0,3899.0629699966034
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3725.8393809501163
2291.498656,0.0,6920.852245585318
2291.498656,0.0,9807.912063026764
2291.498656,0.0,11751.86567343734
2291.498656,0.0,12021.324589731876
2291.498656,0.0,11001.230120902563
2291.498656,0.0,8422.12335065487
2291.498656,0.0,4649.698522531379
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3591.109922802849
2291.498656,0.0,5785.275384058348
2291.498656,0.0,8749.323463298235
2291.498656,0.0,10981.983055452954
2291.498656,0.0,11751.86567343734
2291.498656,0.0,10077.3709793213
2291.498656,0.0,6555.158002042735
2291.498656,0.0,4091.5336244927
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3571.862857353239
2291.498656,0.0,5592.804729562253
2291.498656,0.0,8037.182041662678
2291.498656,0.0,9673.182604879497
2291.498656,0.0,9750.170866677936
2291.498656,0.0,8961.04118324394
2291.498656,0.0,5881.510711306397
2291.498656,0.0,3956.8041663454323
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3379.392202857143
2291.498656,0.0,3398.6392683067525
2291.498656,0.0,3725.8393809501163
2291.498656,0.0,3976.051231795042
2291.498656,0.0,4264.7572135391865
