demand,battery,curtailment
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,136.34401828571367,0.0
2291.498656,874.3380182857136,0.0
2291.498656,1355.8660182857138,0.0
2291.498656,1402.9720182857138,0.0
2291.498656,999.9540182857138,0.0
2291.498656,392.8100182857137,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,570.7660182857137,0.0
2291.498656,1355.8660182857138,0.0
2291.498656,1884.5000182857136,0.0
2291.498656,1957.776018285714,0.0
2291.498656,1680.3740182857139,0.0
2291.498656,979.0180182857137,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,261.96001828571366,0.0
2291.498656,1067.9960182857137,0.0
2291.498656,1675.140018285714,0.0
2291.498656,1884.5000182857136,0.0
2291.498656,1429.1420182857134,0.0
2291.498656,471.3200182857137,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,209.62001828571374,0.0
2291.498656,874.3380182857136,0.0
2291.498656,1319.2280182857137,0.0
2291.498656,1340.1640182857138,0.0
2291.498656,1125.5700182857136,0.0
2291.498656,288.13001828571373,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,136.34401828571367,0.0
2291.498656,664.9780182857137,0.0
2291.498656,539.3620182857136,0.0
2291.498656,387.57601828571364,0.0
2291.498656,214.85401828571366,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,748.7220182857136,0.0
2291.498656,1465.7800182857136,0.0
2291.498656,1628.0340182857137,0.0
2291.498656,1680.3740182857139,0.0
2291.498656,1408.2060182857135,0.0
2291.498656,738.2540182857138,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,68.30201828571364,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,351.3367559273946,140.91926235831903
2291.498656,1465.7800182857136,0.0
2291.498656,1926.3720182857135,0.0
2291.498656,1999.6480182857138,0.0
2291.498656,1675.140018285714,0.0
2291.498656,999.9540182857138,0.0
2291.498656,68.30201828571364,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,26.430018285713686
2291.498656,0.0,1073.2300182857139
2291.498656,0.0,1889.7340182857135
2291.498656,0.0,2413.134018285714
2291.498656,774.1186820663003,1727.9933362194135
2291.498656,2188.072018285714,0.0
2291.498656,1471.0140182857135,0.0
2291.498656,340.47001828571376,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2291.498656,0.0,0.0
2537.016369,0.0,195.40563100000008
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,504.2116309999996
2537.016369,0.0,1210.8016309999998
2537.016369,0.0,1744.6696309999995
2537.016369,0.0,1927.8596309999998
2537.016369,0.0,1718.4996309999995
2537.016369,0.0,1388.7576309999997
2537.016369,0.0,912.4636309999997
2537.016369,0.0,425.7016309999996
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,347.19163099999963
2537.016369,0.0,943.8676309999996
2537.016369,0.0,1582.4156309999996
2537.016369,0.0,1974.9656309999998
2537.016369,0.0,2189.5596309999996
2537.016369,0.0,2466.9616309999997
2537.016369,0.0,1938.3276309999997
2537.016369,0.0,907.2296309999997
2537.016369,0.0,200.63963099999964
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,211.10763099999963
2537.016369,0.0,389.06363099999965
2537.016369,0.0,734.5076309999996
2537.016369,0.0,896.7616309999996
2537.016369,0.0,729.2736309999996
2537.016369,0.0,666.4656309999996
2537.016369,0.0,776.3796309999997
2537.016369,0.0,389.06363099999965
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,226.80963099999963
2537.016369,0.0,760.6776309999997
2537.016369,0.0,2325.6436309999995
2537.016369,0.0,2880.4476309999995
2537.016369,0.0,2765.2996309999994
2537.016369,0.0,2377.9836309999996
2537.016369,0.0,1734.2016309999995
2537.016369,0.0,860.1236309999996
2537.016369,0.0,211.10763099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,300.08563099999964
2537.016369,0.0,614.1256309999997
2537.016369,0.0,949.1016309999995
2537.016369,0.0,1011.9096309999996
2537.016369,0.0,1257.9076309999998
2537.016369,0.0,980.5056309999997
2537.016369,0.0,661.2316309999997
2537.016369,0.0,336.7236309999996
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,273.9156309999996
2537.016369,0.0,404.76563099999964
2537.016369,0.0,488.5096309999996
2537.016369,0.0,666.4656309999996
2537.016369,0.0,833.9536309999996
2537.016369,0.0,896.7616309999996
2537.016369,0.0,703.1036309999997
2537.016369,0.0,326.25563099999965
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
2537.016369,0.0,237.27763099999964
2537.016369,0.0,409.9996309999997
2537.016369,0.0,603.6576309999996
2537.016369,0.0,750.2096309999996
2537.016369,0.0,949.1016309999995
2537.016369,0.0,1216.0356309999997
2537.016369,0.0,1189.8656309999997
2537.016369,0.0,572.2536309999996
2537.016369,0.0,205.87363099999962
2537.016369,0.0,195.40563099999963
2537.016369,0.0,195.40563099999963
