chp_hospital,chp_shopping,chp1_2cells,chp2_2cells,chp_4cells,heatpumps,gas_boiler
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1478.521851370584,0.0,0.0,0.0,0.0,3965.1385426294164
0.0,1604.0490592,0.0,0.0,0.0,0.0,3839.6113348000003
0.0,1415.4278177938256,0.0,0.0,0.0,0.0,4028.2325762061746
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
0.0,1329.4460719999997,0.0,0.0,0.0,0.0,4114.214322000001
